start,end,shop,pos,equipment,reason,job,duration,note
2024-08-11 20:40:00,2024-08-11 21:20:00,ЦЛП R250,90,Окорочный станок,Техническое обслуживание ротор №2,Смазка подшипника ротора,0.67,
2024-08-12 00:00:00,2024-08-12 01:00:00,ЦСС,19,Пакетоукладчик 4-х лифтовый,Износ шпильки натяжной станции,Замена,1.0,
2024-08-12 02:45:00,2024-08-12 03:15:00,ЦСС,21,Упаковочная машина+пакетоформирующий пресс,Нарушение регулировки направляющей движения ленты,Регулировка,0.5,
2024-08-12 05:25:00,2024-08-12 05:50:00,ЦЛП R250,1070,Автомат упаковки (обвязки) с установкой брусков под пакет,Отказ в работе пневмораспределителя подъема неаправляющей движения ленты,Разборка-сборка распределителя,0.42,
2024-08-12 08:10:00,2024-08-12 10:00:00,ДО,,Компрессор Kaeser SK 22T,Заявка технологического персонала,Замена компрессора,1.83,Установлен компрессор U-22
2024-08-12 10:20:00,2024-08-12 11:50:00,ДО,60,Транспротёр наклонный для сушильных прокладок ТЦП-2н,Деформация направляющаяМе,"Демонтаж, выравнивание",1.5,
2024-08-12 13:10:00,2024-08-12 15:35:00,ДО,60,Транспротёр наклонный для сушильных прокладок ТЦП-2н,Деформация направляющаяМе,"Установка, сварочные работы",2.42,
2024-08-12 15:35:00,2024-08-12 16:20:00,ДО,60,Транспротёр наклонный для сушильных прокладок ТЦП-2н,Нарушение регулировки тяговых звездочек,Регулировка,0.75,"Регулировка от правой внутренней панели:
от 0 до 1-ой звездочки 40мм,
межцентровое расстояние между звездочек 1200мм"
2024-08-12 17:30:00,2024-08-12 17:55:00,ЦСС,23,Карман-накопитель доски №6,Разлом сварочных швов кронштейна сбрасывателя,Сварочные работы,0.42,
2024-08-12 17:30:00,2024-08-12 17:40:00,ЦСС,18,Пакето-формирующая машина,Порыв пневмотрубки,Замена,0.17,
2024-08-13 03:20:00,2024-08-13 03:50:00,ЦЛП R250,620,Дуговой конвейер,Сход тяговой звездочки,Протяжка конической втулки,0.5,
2024-08-13 04:30:00,2024-08-13 05:00:00,ЦЛП R250,230,Лесопильный агрегат HewSaw R250SE,Износ крестовины карданного вала верхнего обрезного блока,Замена карданного вала,0.5,
2024-08-13 08:10:00,2024-08-13 12:00:00,ЦЛП R250,1070,Автомат упаковки (обвязки) с установкой брусков под пакет,Отказ в работе пневмораспределителя подъема неаправляющей движения ленты,Замена,3.83,
2024-08-13 13:00:00,2024-08-13 16:20:00,ЦЛП R250,1070,Автомат упаковки (обвязки) с установкой брусков под пакет,Отказ в работе пневмораспределителя толкателя бруска,Замена,3.33,
2024-08-13 16:30:00,2024-08-13 16:40:00,ЦЛП R250,930,Цепные направляющие,Ослабление цепьТп,Натяжка,0.17,
2024-08-14 12:00:00,2024-08-14 12:15:00,ДО,60,Транспротёр наклонный для сушильных прокладок ТЦП-2н,Ослабление анкерных болтов,Протяжка,0.25,
2024-08-14 12:15:00,2024-08-14 12:30:00,ДО,130,"Транспортер поперечный трёхэтажный ТП-3,5-ЗЭ",Ослабление анкерных болтов,Протяжка,0.25,
2024-08-14 12:30:00,2024-08-14 12:40:00,ДО,160,Рольганг приводной с пневмотолкателями и порядным податчиком РП-3-ФП №1,Ослабление анкерных болтов,Протяжка,0.17,
2024-08-14 12:40:00,2024-08-14 12:50:00,ДО,190,Рольганг приводной с пневмотолкателями и порядным податчиком РП-3-ФП №2,Ослабление анкерных болтов,Протяжка,0.17,
2024-08-14 12:50:00,2024-08-14 13:00:00,ДО,220,Рольганг приводной с пневмотолкателями и порядным податчиком РП-3-ФП №3,Ослабление анкерных болтов,Протяжка,0.17,
2024-08-14 21:00:00,2024-08-14 21:15:00,ЦЛП R250,90,Окорочный станок,Низкий уровень масла,Доливка масла,0.25,
2024-08-14 21:15:00,2024-08-14 21:30:00,ЦЛП R250,140,Система центральной смазки,Низкий уровень масла,Доливка масла,0.25,
2024-08-15 11:00:00,2024-08-15 11:30:00,Пилорама,,Пилорама Р63,Разлом кронштейна крепления натяжителя цепьПр,Сварочные работы,0.5,
2024-08-15 16:30:00,2024-08-15 17:15:00,ЦЛП R250,730,Толкающий распределяющий конвейер,Разлом толкателя доски,Сварочные работы,0.75,
2024-08-15 20:05:00,2024-08-15 20:20:00,ЦЛП R250,840,Конвейер с поворачивающимися катками,Порыв приводного ремня,Замена,0.25,
2024-08-16 06:30:00,2024-08-16 06:45:00,ЦЛП R250,1070,Автомат упаковки (обвязки) с установкой брусков под пакет,Нарушение регулировки направляющей подачи ленты,Регулировка,0.25,
2024-08-16 10:00:00,2024-08-16 10:10:00,ЦСС,23,Карман-накопитель доски №6,Разлом вала сбрасывателя,Демонтаж вала,0.17,
2024-08-16 10:00:00,2024-08-16 10:10:00,ЦСС,21,Упаковочная машина+пакетоформирующий пресс,Износ ножей устройства обрезки ткани,Замена,0.17,
2024-08-16 20:10:00,2024-08-16 22:00:00,ЦСС,23,Карман-накопитель доски №6,Разлом вала сбрасывателя,"Установка соединителтной муфты, монтаж",1.83,
2024-08-17 06:45:00,2024-08-17 07:10:00,ЦЛП R250,230,Лесопильный агрегат HewSaw R250SE,Ослабление болта крепления  прижимного ролика,Протяжка,0.42,
2024-08-17 08:30:00,2024-08-17 18:20:00,ЦЛП R250,1080,Цепной конвейер,Разлом направляющей подъёма конвейера / Износ верхней кромки цепьТп,"Замена, сварочные работы / Притупление кромок",9.83,
2024-08-17 08:30:00,2024-08-17 17:00:00,ЦЛП R250,1080,Цепной конвейер,Разлом направляющей подъёма конвейера,"Замена, сварочные работы",8.5,
2024-08-17 10:05:00,2024-08-17 10:20:00,ЦЛП R250,730,Толкающий распределяющий конвейер,Нарушение регулировки цепьТп,Регулировка,0.25,
2024-08-17 13:00:00,2024-08-17 17:10:00,ДО,,Аспирация,Износ подшипниковых опор,Замена подшипниковых опор,4.17,
2024-08-17 17:00:00,2024-08-17 18:20:00,ЦЛП R250,1080,Цепной конвейер,Износ верхней кромки цепьТп,Притупление кромок,1.33,
